time_s,j0,j1,j2,j3,j4,j5,j6
0.349000,0.889576,0.889576,0.889576,0.889576,0.889576,0.889576,0.889576
0.350000,0.891007,0.891007,0.891007,0.891007,0.891007,0.891007,0.891007
0.351000,0.892428,0.892428,0.892428,0.892428,0.892428,0.892428,0.892428
0.352000,0.893841,0.893841,0.893841,0.893841,0.893841,0.893841,0.893841
0.353000,0.895246,0.895246,0.895246,0.895246,0.895246,0.895246,0.895246
0.354000,0.896641,0.896641,0.896641,0.896641,0.896641,0.896641,0.896641
0.355000,0.898028,0.898028,0.898028,0.898028,0.898028,0.898028,0.898028
0.356000,0.899405,0.899405,0.899405,0.899405,0.899405,0.899405,0.899405
0.357000,0.900774,0.900774,0.900774,0.900774,0.900774,0.900774,0.900774
0.358000,0.902134,0.902134,0.902134,0.902134,0.902134,0.902134,0.902134
0.359000,0.903485,0.903485,0.903485,0.903485,0.903485,0.903485,0.903485
0.360000,0.904827,0.904827,0.904827,0.904827,0.904827,0.904827,0.904827
0.361000,0.906160,0.906160,0.906160,0.906160,0.906160,0.906160,0.906160
0.362000,0.907484,0.907484,0.907484,0.907484,0.907484,0.907484,0.907484
0.363000,0.908800,0.908800,0.908800,0.908800,0.908800,0.908800,0.908800
0.364000,0.910106,0.910106,0.910106,0.910106,0.910106,0.910106,0.910106
0.365000,0.911403,0.911403,0.911403,0.911403,0.911403,0.911403,0.911403
0.366000,0.912692,0.912692,0.912692,0.912692,0.912692,0.912692,0.912692
0.367000,0.913971,0.913971,0.913971,0.913971,0.913971,0.913971,0.913971
0.368000,0.915241,0.915241,0.915241,0.915241,0.915241,0.915241,0.915241
0.369000,0.916502,0.916502,0.916502,0.916502,0.916502,0.916502,0.916502
0.370000,0.917755,0.917755,0.917755,0.917755,0.917755,0.917755,0.917755
0.371000,0.918998,0.918998,0.918998,0.918998,0.918998,0.918998,0.918998
0.372000,0.920232,0.920232,0.920232,0.920232,0.920232,0.920232,0.920232
0.373000,0.921457,0.921457,0.921457,0.921457,0.921457,0.921457,0.921457
0.374000,0.922673,0.922673,0.922673,0.922673,0.922673,0.922673,0.922673
0.375000,0.923880,0.923880,0.923880,0.923880,0.923880,0.923880,0.923880
0.376000,0.925077,0.925077,0.925077,0.925077,0.925077,0.925077,0.925077
0.377000,0.926266,0.926266,0.926266,0.926266,0.926266,0.926266,0.926266
0.378000,0.927445,0.927445,0.927445,0.927445,0.927445,0.927445,0.927445
0.379000,0.928615,0.928615,0.928615,0.928615,0.928615,0.928615,0.928615
0.380000,0.929776,0.929776,0.929776,0.929776,0.929776,0.929776,0.929776
0.381000,0.930928,0.930928,0.930928,0.930928,0.930928,0.930928,0.930928
0.382000,0.932071,0.932071,0.932071,0.932071,0.932071,0.932071,0.932071
0.383000,0.933205,0.933205,0.933205,0.933205,0.933205,0.933205,0.933205
0.384000,0.934329,0.934329,0.934329,0.934329,0.934329,0.934329,0.934329
0.385000,0.935444,0.935444,0.935444,0.935444,0.935444,0.935444,0.935444
0.386000,0.936550,0.936550,0.936550,0.936550,0.936550,0.936550,0.936550
0.387000,0.937646,0.937646,0.937646,0.937646,0.937646,0.937646,0.937646
0.388000,0.938734,0.938734,0.938734,0.938734,0.938734,0.938734,0.938734
0.389000,0.939812,0.939812,0.939812,0.939812,0.939812,0.939812,0.939812
0.390000,0.940881,0.940881,0.940881,0.940881,0.940881,0.940881,0.940881
0.391000,0.941940,0.941940,0.941940,0.941940,0.941940,0.941940,0.941940
0.392000,0.942991,0.942991,0.942991,0.942991,0.942991,0.942991,0.942991
0.393000,0.944031,0.944031,0.944031,0.944031,0.944031,0.944031,0.944031
0.394000,0.945063,0.945063,0.945063,0.945063,0.945063,0.945063,0.945063
0.395000,0.946085,0.946085,0.946085,0.946085,0.946085,0.946085,0.946085
0.396000,0.947098,0.947098,0.947098,0.947098,0.947098,0.947098,0.947098
0.397000,0.948102,0.948102,0.948102,0.948102,0.948102,0.948102,0.948102
0.398000,0.949096,0.949096,0.949096,0.949096,0.949096,0.949096,0.949096
0.399000,0.950081,0.950081,0.950081,0.950081,0.950081,0.950081,0.950081
0.400000,0.951057,0.951057,0.951057,0.951057,0.951057,0.951057,0.951057
0.401000,0.952023,0.952023,0.952023,0.952023,0.952023,0.952023,0.952023
0.402000,0.952979,0.952979,0.952979,0.952979,0.952979,0.952979,0.952979
0.403000,0.953927,0.953927,0.953927,0.953927,0.953927,0.953927,0.953927
0.404000,0.954865,0.954865,0.954865,0.954865,0.954865,0.954865,0.954865
0.405000,0.955793,0.955793,0.955793,0.955793,0.955793,0.955793,0.955793
0.406000,0.956712,0.956712,0.956712,0.956712,0.956712,0.956712,0.956712
0.407000,0.957622,0.957622,0.957622,0.957622,0.957622,0.957622,0.957622
0.408000,0.958522,0.958522,0.958522,0.958522,0.958522,0.958522,0.958522
0.409000,0.959412,0.959412,0.959412,0.959412,0.959412,0.959412,0.959412
0.410000,0.960294,0.960294,0.960294,0.960294,0.960294,0.960294,0.960294
0.411000,0.961165,0.961165,0.961165,0.961165,0.961165,0.961165,0.961165
0.412000,0.962028,0.962028,0.962028,0.962028,0.962028,0.962028,0.962028
0.413000,0.962880,0.962880,0.962880,0.962880,0.962880,0.962880,0.962880
0.414000,0.963724,0.963724,0.963724,0.963724,0.963724,0.963724,0.963724
0.415000,0.964557,0.964557,0.964557,0.964557,0.964557,0.964557,0.964557
0.416000,0.965382,0.965382,0.965382,0.965382,0.965382,0.965382,0.965382
0.417000,0.966196,0.966196,0.966196,0.966196,0.966196,0.966196,0.966196
0.418000,0.967001,0.967001,0.967001,0.967001,0.967001,0.967001,0.967001
0.419000,0.967797,0.967797,0.967797,0.967797,0.967797,0.967797,0.967797
0.420000,0.968583,0.968583,0.968583,0.968583,0.968583,0.968583,0.968583
0.421000,0.969360,0.969360,0.969360,0.969360,0.969360,0.969360,0.969360
0.422000,0.970127,0.970127,0.970127,0.970127,0.970127,0.970127,0.970127
0.423000,0.970884,0.970884,0.970884,0.970884,0.970884,0.970884,0.970884
0.424000,0.971632,0.971632,0.971632,0.971632,0.971632,0.971632,0.971632
0.425000,0.972370,0.972370,0.972370,0.972370,0.972370,0.972370,0.972370
0.426000,0.973099,0.973099,0.973099,0.973099,0.973099,0.973099,0.973099
0.427000,0.973817,0.973817,0.973817,0.973817,0.973817,0.973817,0.973817
0.428000,0.974527,0.974527,0.974527,0.974527,0.974527,0.974527,0.974527
0.429000,0.975227,0.975227,0.975227,0.975227,0.975227,0.975227,0.975227
0.430000,0.975917,0.975917,0.975917,0.975917,0.975917,0.975917,0.975917
0.431000,0.976597,0.976597,0.976597,0.976597,0.976597,0.976597,0.976597
0.432000,0.977268,0.977268,0.977268,0.977268,0.977268,0.977268,0.977268
0.433000,0.977929,0.977929,0.977929,0.977929,0.977929,0.977929,0.977929
0.434000,0.978581,0.978581,0.978581,0.978581,0.978581,0.978581,0.978581
0.435000,0.979223,0.979223,0.979223,0.979223,0.979223,0.979223,0.979223
0.436000,0.979855,0.979855,0.979855,0.979855,0.979855,0.979855,0.979855
0.437000,0.980478,0.980478,0.980478,0.980478,0.980478,0.980478,0.980478
0.438000,0.981091,0.981091,0.981091,0.981091,0.981091,0.981091,0.981091
0.439000,0.981694,0.981694,0.981694,0.981694,0.981694,0.981694,0.981694
0.440000,0.982287,0.982287,0.982287,0.982287,0.982287,0.982287,0.982287
0.441000,0.982871,0.982871,0.982871,0.982871,0.982871,0.982871,0.982871
0.442000,0.983445,0.983445,0.983445,0.983445,0.983445,0.983445,0.983445
0.443000,0.984010,0.984010,0.984010,0.984010,0.984010,0.984010,0.984010
0.444000,0.984564,0.984564,0.984564,0.984564,0.984564,0.984564,0.984564
0.445000,0.985109,0.985109,0.985109,0.985109,0.985109,0.985109,0.985109
0.446000,0.985645,0.985645,0.985645,0.985645,0.985645,0.985645,0.985645
0.447000,0.986170,0.986170,0.986170,0.986170,0.986170,0.986170,0.986170
0.448000,0.986686,0.986686,0.986686,0.986686,0.986686,0.986686,0.986686
0.449000,0.987192,0.987192,0.987192,0.987192,0.987192,0.987192,0.987192
0.450000,0.987688,0.987688,0.987688,0.987688,0.987688,0.987688,0.987688
0.451000,0.988175,0.988175,0.988175,0.988175,0.988175,0.988175,0.988175
0.452000,0.988652,0.988652,0.988652,0.988652,0.988652,0.988652,0.988652
0.453000,0.989119,0.989119,0.989119,0.989119,0.989119,0.989119,0.989119
0.454000,0.989576,0.989576,0.989576,0.989576,0.989576,0.989576,0.989576
0.455000,0.990024,0.990024,0.990024,0.990024,0.990024,0.990024,0.990024
0.456000,0.990461,0.990461,0.990461,0.990461,0.990461,0.990461,0.990461
0.457000,0.990889,0.990889,0.990889,0.990889,0.990889,0.990889,0.990889
0.458000,0.991308,0.991308,0.991308,0.991308,0.991308,0.991308,0.991308
0.459000,0.991716,0.991716,0.991716,0.991716,0.991716,0.991716,0.991716
0.460000,0.992115,0.992115,0.992115,0.992115,0.992115,0.992115,0.992115
0.461000,0.992504,0.992504,0.992504,0.992504,0.992504,0.992504,0.992504
0.462000,0.992883,0.992883,0.992883,0.992883,0.992883,0.992883,0.992883
0.463000,0.993252,0.993252,0.993252,0.993252,0.993252,0.993252,0.993252
0.464000,0.993611,0.993611,0.993611,0.993611,0.993611,0.993611,0.993611
0.465000,0.993961,0.993961,0.993961,0.993961,0.993961,0.993961,0.993961
0.466000,0.994301,0.994301,0.994301,0.994301,0.994301,0.994301,0.994301
0.467000,0.994631,0.994631,0.994631,0.994631,0.994631,0.994631,0.994631
0.468000,0.994951,0.994951,0.994951,0.994951,0.994951,0.994951,0.994951
0.469000,0.995261,0.995261,0.995261,0.995261,0.995261,0.995261,0.995261
0.470000,0.995562,0.995562,0.995562,0.995562,0.995562,0.995562,0.995562
0.471000,0.995853,0.995853,0.995853,0.995853,0.995853,0.995853,0.995853
0.472000,0.996134,0.996134,0.996134,0.996134,0.996134,0.996134,0.996134
0.473000,0.996405,0.996405,0.996405,0.996405,0.996405,0.996405,0.996405
0.474000,0.996666,0.996666,0.996666,0.996666,0.996666,0.996666,0.996666
0.475000,0.996917,0.996917,0.996917,0.996917,0.996917,0.996917,0.996917
0.476000,0.997159,0.997159,0.997159,0.997159,0.997159,0.997159,0.997159
0.477000,0.997391,0.997391,0.997391,0.997391,0.997391,0.997391,0.997391
0.478000,0.997613,0.997613,0.997613,0.997613,0.997613,0.997613,0.997613
0.479000,0.997825,0.997825,0.997825,0.997825,0.997825,0.997825,0.997825
0.480000,0.998027,0.998027,0.998027,0.998027,0.998027,0.998027,0.998027
0.481000,0.998219,0.998219,0.998219,0.998219,0.998219,0.998219,0.998219
0.482000,0.998402,0.998402,0.998402,0.998402,0.998402,0.998402,0.998402
0.483000,0.998574,0.998574,0.998574,0.998574,0.998574,0.998574,0.998574
0.484000,0.998737,0.998737,0.998737,0.998737,0.998737,0.998737,0.998737
0.485000,0.998890,0.998890,0.998890,0.998890,0.998890,0.998890,0.998890
0.486000,0.999033,0.999033,0.999033,0.999033,0.999033,0.999033,0.999033
0.487000,0.999166,0.999166,0.999166,0.999166,0.999166,0.999166,0.999166
0.488000,0.999289,0.999289,0.999289,0.999289,0.999289,0.999289,0.999289
0.489000,0.999403,0.999403,0.999403,0.999403,0.999403,0.999403,0.999403
0.490000,0.999507,0.999507,0.999507,0.999507,0.999507,0.999507,0.999507
0.491000,0.999600,0.999600,0.999600,0.999600,0.999600,0.999600,0.999600
0.492000,0.999684,0.999684,0.999684,0.999684,0.999684,0.999684,0.999684
0.493000,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758
0.494000,0.999822,0.999822,0.999822,0.999822,0.999822,0.999822,0.999822
0.495000,0.999877,0.999877,0.999877,0.999877,0.999877,0.999877,0.999877
0.496000,0.999921,0.999921,0.999921,0.999921,0.999921,0.999921,0.999921
0.497000,0.999956,0.999956,0.999956,0.999956,0.999956,0.999956,0.999956
0.498000,0.999980,0.999980,0.999980,0.999980,0.999980,0.999980,0.999980
0.499000,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995
0.500000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.501000,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995
0.502000,0.999980,0.999980,0.999980,0.999980,0.999980,0.999980,0.999980
0.503000,0.999956,0.999956,0.999956,0.999956,0.999956,0.999956,0.999956
0.504000,0.999921,0.999921,0.999921,0.999921,0.999921,0.999921,0.999921
0.505000,0.999877,0.999877,0.999877,0.999877,0.999877,0.999877,0.999877
0.506000,0.999822,0.999822,0.999822,0.999822,0.999822,0.999822,0.999822
0.507000,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758
0.508000,0.999684,0.999684,0.999684,0.999684,0.999684,0.999684,0.999684
0.509000,0.999600,0.999600,0.999600,0.999600,0.999600,0.999600,0.999600
0.510000,0.999507,0.999507,0.999507,0.999507,0.999507,0.999507,0.999507
0.511000,0.999403,0.999403,0.999403,0.999403,0.999403,0.999403,0.999403
0.512000,0.999289,0.999289,0.999289,0.999289,0.999289,0.999289,0.999289
0.513000,0.999166,0.999166,0.999166,0.999166,0.999166,0.999166,0.999166
0.514000,0.999033,0.999033,0.999033,0.999033,0.999033,0.999033,0.999033
0.515000,0.998890,0.998890,0.998890,0.998890,0.998890,0.998890,0.998890
0.516000,0.998737,0.998737,0.998737,0.998737,0.998737,0.998737,0.998737
0.517000,0.998574,0.998574,0.998574,0.998574,0.998574,0.998574,0.998574
0.518000,0.998402,0.998402,0.998402,0.998402,0.998402,0.998402,0.998402
0.519000,0.998219,0.998219,0.998219,0.998219,0.998219,0.998219,0.998219
0.520000,0.998027,0.998027,0.998027,0.998027,0.998027,0.998027,0.998027
0.521000,0.997825,0.997825,0.997825,0.997825,0.997825,0.997825,0.997825
0.522000,0.997613,0.997613,0.997613,0.997613,0.997613,0.997613,0.997613
0.523000,0.997391,0.997391,0.997391,0.997391,0.997391,0.997391,0.997391
0.524000,0.997159,0.997159,0.997159,0.997159,0.997159,0.997159,0.997159
0.525000,0.996917,0.996917,0.996917,0.996917,0.996917,0.996917,0.996917
0.526000,0.996666,0.996666,0.996666,0.996666,0.996666,0.996666,0.996666
0.527000,0.996405,0.996405,0.996405,0.996405,0.996405,0.996405,0.996405
0.528000,0.996134,0.996134,0.996134,0.996134,0.996134,0.996134,0.996134
0.529000,0.995853,0.995853,0.995853,0.995853,0.995853,0.995853,0.995853
0.530000,0.995562,0.995562,0.995562,0.995562,0.995562,0.995562,0.995562
0.531000,0.995261,0.995261,0.995261,0.995261,0.995261,0.995261,0.995261
0.532000,0.994951,0.994951,0.994951,0.994951,0.994951,0.994951,0.994951
0.533000,0.994631,0.994631,0.994631,0.994631,0.994631,0.994631,0.994631
0.534000,0.994301,0.994301,0.994301,0.994301,0.994301,0.994301,0.994301
0.535000,0.993961,0.993961,0.993961,0.993961,0.993961,0.993961,0.993961
0.536000,0.993611,0.993611,0.993611,0.993611,0.993611,0.993611,0.993611
0.537000,0.993252,0.993252,0.993252,0.993252,0.993252,0.993252,0.993252
0.538000,0.992883,0.992883,0.992883,0.992883,0.992883,0.992883,0.992883
0.539000,0.992504,0.992504,0.992504,0.992504,0.992504,0.992504,0.992504
0.540000,0.992115,0.992115,0.992115,0.992115,0.992115,0.992115,0.992115
0.541000,0.991716,0.991716,0.991716,0.991716,0.991716,0.991716,0.991716
0.542000,0.991308,0.991308,0.991308,0.991308,0.991308,0.991308,0.991308
0.543000,0.990889,0.990889,0.990889,0.990889,0.990889,0.990889,0.990889
0.544000,0.990461,0.990461,0.990461,0.990461,0.990461,0.990461,0.990461
0.545000,0.990024,0.990024,0.990024,0.990024,0.990024,0.990024,0.990024
0.546000,0.989576,0.989576,0.989576,0.989576,0.989576,0.989576,0.989576
0.547000,0.989119,0.989119,0.989119,0.989119,0.989119,0.989119,0.989119
0.548000,0.988652,0.988652,0.988652,0.988652,0.988652,0.988652,0.988652
0.549000,0.988175,0.988175,0.988175,0.988175,0.988175,0.988175,0.988175
0.550000,0.987688,0.987688,0.987688,0.987688,0.987688,0.987688,0.987688
0.551000,0.987192,0.987192,0.987192,0.987192,0.987192,0.987192,0.987192
0.552000,0.986686,0.986686,0.986686,0.986686,0.986686,0.986686,0.986686
0.553000,0.986170,0.986170,0.986170,0.986170,0.986170,0.986170,0.986170
0.554000,0.985645,0.985645,0.985645,0.985645,0.985645,0.985645,0.985645
0.555000,0.985109,0.985109,0.985109,0.985109,0.985109,0.985109,0.985109
0.556000,0.984564,0.984564,0.984564,0.984564,0.984564,0.984564,0.984564
0.557000,0.984010,0.984010,0.984010,0.984010,0.984010,0.984010,0.984010
0.558000,0.983445,0.983445,0.983445,0.983445,0.983445,0.983445,0.983445
0.559000,0.982871,0.982871,0.982871,0.982871,0.982871,0.982871,0.982871
0.560000,0.982287,0.982287,0.982287,0.982287,0.982287,0.982287,0.982287
0.561000,0.981694,0.981694,0.981694,0.981694,0.981694,0.981694,0.981694
0.562000,0.981091,0.981091,0.981091,0.981091,0.981091,0.981091,0.981091
0.563000,0.980478,0.980478,0.980478,0.980478,0.980478,0.980478,0.980478
0.564000,0.979855,0.979855,0.979855,0.979855,0.979855,0.979855,0.979855
0.565000,0.979223,0.979223,0.979223,0.979223,0.979223,0.979223,0.979223
0.566000,0.978581,0.978581,0.978581,0.978581,0.978581,0.978581,0.978581
0.567000,0.977929,0.977929,0.977929,0.977929,0.977929,0.977929,0.977929
0.568000,0.977268,0.977268,0.977268,0.977268,0.977268,0.977268,0.977268
0.569000,0.976597,0.976597,0.976597,0.976597,0.976597,0.976597,0.976597
0.570000,0.975917,0.975917,0.975917,0.975917,0.975917,0.975917,0.975917
0.571000,0.975227,0.975227,0.975227,0.975227,0.975227,0.975227,0.975227
0.572000,0.974527,0.974527,0.974527,0.974527,0.974527,0.974527,0.974527
0.573000,0.973817,0.973817,0.973817,0.973817,0.973817,0.973817,0.973817
0.574000,0.973099,0.973099,0.973099,0.973099,0.973099,0.973099,0.973099
0.575000,0.972370,0.972370,0.972370,0.972370,0.972370,0.972370,0.972370
0.576000,0.971632,0.971632,0.971632,0.971632,0.971632,0.971632,0.971632
0.577000,0.970884,0.970884,0.970884,0.970884,0.970884,0.970884,0.970884
0.578000,0.970127,0.970127,0.970127,0.970127,0.970127,0.970127,0.970127
0.579000,0.969360,0.969360,0.969360,0.969360,0.969360,0.969360,0.969360
0.580000,0.968583,0.968583,0.968583,0.968583,0.968583,0.968583,0.968583
0.581000,0.967797,0.967797,0.967797,0.967797,0.967797,0.967797,0.967797
0.582000,0.967001,0.967001,0.967001,0.967001,0.967001,0.967001,0.967001
0.583000,0.966196,0.966196,0.966196,0.966196,0.966196,0.966196,0.966196
0.584000,0.965382,0.965382,0.965382,0.965382,0.965382,0.965382,0.965382
0.585000,0.964557,0.964557,0.964557,0.964557,0.964557,0.964557,0.964557
0.586000,0.963724,0.963724,0.963724,0.963724,0.963724,0.963724,0.963724
0.587000,0.962880,0.962880,0.962880,0.962880,0.962880,0.962880,0.962880
0.588000,0.962028,0.962028,0.962028,0.962028,0.962028,0.962028,0.962028
0.589000,0.961165,0.961165,0.961165,0.961165,0.961165,0.961165,0.961165
0.590000,0.960294,0.960294,0.960294,0.960294,0.960294,0.960294,0.960294
0.591000,0.959412,0.959412,0.959412,0.959412,0.959412,0.959412,0.959412
0.592000,0.958522,0.958522,0.958522,0.958522,0.958522,0.958522,0.958522
0.593000,0.957622,0.957622,0.957622,0.957622,0.957622,0.957622,0.957622
0.594000,0.956712,0.956712,0.956712,0.956712,0.956712,0.956712,0.956712
0.595000,0.955793,0.955793,0.955793,0.955793,0.955793,0.955793,0.955793
0.596000,0.954865,0.954865,0.954865,0.954865,0.954865,0.954865,0.954865
0.597000,0.953927,0.953927,0.953927,0.953927,0.953927,0.953927,0.953927
0.598000,0.952979,0.952979,0.952979,0.952979,0.952979,0.952979,0.952979
0.599000,0.952023,0.952023,0.952023,0.952023,0.952023,0.952023,0.952023
0.600000,0.951057,0.951057,0.951057,0.951057,0.951057,0.951057,0.951057
0.601000,0.950081,0.950081,0.950081,0.950081,0.950081,0.950081,0.950081
0.602000,0.949096,0.949096,0.949096,0.949096,0.949096,0.949096,0.949096
0.603000,0.948102,0.948102,0.948102,0.948102,0.948102,0.948102,0.948102
0.604000,0.947098,0.947098,0.947098,0.947098,0.947098,0.947098,0.947098
0.605000,0.946085,0.946085,0.946085,0.946085,0.946085,0.946085,0.946085
0.606000,0.945063,0.945063,0.945063,0.945063,0.945063,0.945063,0.945063
0.607000,0.944031,0.944031,0.944031,0.944031,0.944031,0.944031,0.944031
0.608000,0.942991,0.942991,0.942991,0.942991,0.942991,0.942991,0.942991
0.609000,0.941940,0.941940,0.941940,0.941940,0.941940,0.941940,0.941940
0.610000,0.940881,0.940881,0.940881,0.940881,0.940881,0.940881,0.940881
0.611000,0.939812,0.939812,0.939812,0.939812,0.939812,0.939812,0.939812
0.612000,0.938734,0.938734,0.938734,0.938734,0.938734,0.938734,0.938734
0.613000,0.937646,0.937646,0.937646,0.937646,0.937646,0.937646,0.937646
0.614000,0.936550,0.936550,0.936550,0.936550,0.936550,0.936550,0.936550
0.615000,0.935444,0.935444,0.935444,0.935444,0.935444,0.935444,0.935444
0.616000,0.934329,0.934329,0.934329,0.934329,0.934329,0.934329,0.934329
0.617000,0.933205,0.933205,0.933205,0.933205,0.933205,0.933205,0.933205
0.618000,0.932071,0.932071,0.932071,0.932071,0.932071,0.932071,0.932071
0.619000,0.930928,0.930928,0.930928,0.930928,0.930928,0.930928,0.930928
0.620000,0.929776,0.929776,0.929776,0.929776,0.929776,0.929776,0.929776
0.621000,0.928615,0.928615,0.928615,0.928615,0.928615,0.928615,0.928615
0.622000,0.927445,0.927445,0.927445,0.927445,0.927445,0.927445,0.927445
0.623000,0.926266,0.926266,0.926266,0.926266,0.926266,0.926266,0.926266
0.624000,0.925077,0.925077,0.925077,0.925077,0.925077,0.925077,0.925077
